date,war_event,terrorism_event,cyber_attack_event,political_instability_event,news_severity,tanker_movements,shipping_delays,blocked_routes,vessel_congestion,country_sanctions,supplier_sanctions,export_restrictions,import_restrictions,crude_price,daily_change,volatility,news_severity_raw,tanker_movements_raw,shipping_delays_raw,vessel_congestion_raw,country_sanctions_raw,supplier_sanctions_raw,crude_price_raw,daily_change_raw,volatility_raw,Conflict Score,Shipping Delay Ratio,Sanction Exposure,Oil Price Change %,Risk Frequency,Historical Incident Count,risk_score,risk_level
2026-06-07,1,1,1,1,1.1508183342734342,-1.1058696103366916,1.192771181496213,1,1.1552035069438724,1.243647855836899,1.1511891572150803,1,1,0.8748101309766655,1.2731251979939573,1.087821686368736,9.9,13,21,9.01,32,52,128.88,12.71,9.14,84.15,1.615383372782021,94.0,10.940861587254751,6.714285714285714,399,97,HIGH
2026-06-08,1,1,1,1,1.17130776832762,-0.9684091242786816,1.0678082499617747,1,1.1876995970432807,0.9784777373215687,0.7286236564019937,1,1,1.4018424068079043,1.375293980434689,0.8258317819266245,9.97,14,20,9.11,29,45,141.34,13.21,8.28,84.745,1.4285704081639943,84.0,10.309840762519258,6.714285714285714,406,80,HIGH
2026-06-09,1,0,1,1,1.095204156126358,-0.9684091242786816,1.3177341130306512,1,0.921231658228131,0.8016976583113485,0.9700896568666146,1,1,1.1472088353388785,0.8215391796059232,0.792321445311936,9.71,14,22,8.29,27,49,135.32,10.5,8.17,63.11500000000001,1.5714274489803937,86.0,8.412112769418941,6.571428571428571,412,77,HIGH
2026-06-10,1,1,1,1,0.9137263116464245,-1.380790582452712,1.192771181496213,1,1.1519538979339317,0.6249175793011283,1.090822657098925,1,1,1.4809395461180503,1.3875542343275766,1.2797445233437708,9.09,11,21,9.0,25,51,143.21,13.27,9.77,77.265,1.9090891735552968,86.0,10.212404939787213,6.714285714285714,419,83,HIGH
2026-06-11,1,0,1,1,1.0015381718786505,-1.1058696103366916,0.9428453184273364,1,0.9179820492181903,0.7133076188062385,1.332288657563546,1,1,0.7796397761917309,0.9032742055585086,0.9355019744837877,9.39,13,19,8.28,26,55,126.63,10.9,8.64,61.035000000000004,1.4615373372789713,91.0,9.418473220558782,6.571428571428571,425,83,HIGH
2026-06-12,1,1,1,1,1.1566724582889156,-0.8309486382206714,0.8178823868928982,1,1.4151722277391405,1.243647855836899,1.1511891572150803,1,1,1.1104096314887035,1.3977711125716499,1.2035846674012967,9.92,15,18,9.81,32,52,134.45,13.32,9.52,84.32,1.1999992000005333,94.0,10.996449187117214,6.571428571428571,432,100,HIGH
2026-06-13,1,0,1,1,0.963486365778019,-1.380790582452712,1.0678082499617747,1,0.9829742294170076,1.3320378953420091,1.090822657098925,1,1,1.4170696635734932,1.1689130399044108,1.1822599077374036,9.26,11,20,8.48,33,51,141.7,12.2,9.45,60.19,1.818180165290759,94.0,9.420848693370756,6.571428571428571,438,77,HIGH
2026-06-14,1,0,1,1,0.9020180636154613,-0.8309486382206714,1.3177341130306512,1,0.836741823969669,0.7133076188062385,1.1511891572150803,1,1,1.0659967992557349,1.3691638534882449,1.0177546189016597,9.05,15,22,8.03,26,52,133.4,13.18,8.91,58.825,1.4666656888895409,88.0,10.96323315893918,6.428571428571429,444,82,HIGH
2026-06-15,1,0,1,1,1.0981312181340988,-1.2433300963947018,0.8178823868928982,1,1.168201942983636,1.4204279348471192,1.090822657098925,1,1,0.9572911051236097,0.7214137728140061,0.9568267341476806,9.72,12,18,9.05,34,51,130.83,10.01,8.71,63.18000000000001,1.4999987500010417,95.0,8.285051457949722,6.285714285714286,450,87,HIGH
2026-06-16,1,1,1,1,0.9078721876309429,-0.9684091242786816,1.192771181496213,1,0.8562394780293143,1.3320378953420091,0.7286236564019937,1,1,1.1556684224308735,1.134175653874562,1.3437188023354494,9.07,14,21,8.09,33,45,135.52,12.03,9.98,77.095,1.499998928572194,88.0,9.741678699353898,6.428571428571429,457,98,HIGH
2026-06-17,1,1,1,1,1.174234830335361,-1.380790582452712,1.3177341130306512,1,1.3046855214011517,1.0668677768266788,0.9097231567504593,1,1,0.9251446741740309,0.7316306510580795,1.2218630328274904,9.98,11,22,9.47,30,48,130.07,10.06,9.58,84.83,1.9999981818198347,88.0,8.382634081940331,6.428571428571429,464,100,HIGH
2026-06-18,1,1,1,1,0.9254345596773882,-0.9684091242786816,0.9428453184273364,1,1.353429656550264,1.5088179743522292,1.1511891572150803,1,1,1.0088945863847743,0.9952261097551669,1.1335175999342202,9.13,14,19,9.62,35,52,132.05,11.35,9.29,77.605,1.3571418877557946,97.0,9.40347892266123,6.571428571428571,471,87,HIGH
2026-06-19,1,0,1,1,1.0981312181340988,-1.1058696103366916,1.0678082499617747,1,1.161702724963754,0.8900876978164587,0.7286236564019937,1,1,1.508856183521631,0.7500210318974111,0.8623885127790124,9.72,13,20,9.03,28,45,143.87,10.15,8.4,63.18000000000001,1.5384603550304963,83.0,7.590487018360228,6.428571428571429,477,64,MEDIUM
2026-06-20,1,1,1,1,0.9605593037702783,-1.1058696103366916,1.0678082499617747,1,0.9082332221883679,0.6249175793011283,1.332288657563546,1,1,1.3481240287737408,0.8746669464751036,0.9568267341476806,9.25,13,20,8.25,25,55,140.07,10.76,8.71,78.625,1.5384603550304963,90.0,8.321088212737745,6.571428571428571,484,77,HIGH
2026-06-21,1,1,1,1,1.0161734819173545,-0.9684091242786816,1.192771181496213,1,1.0642144546655288,1.0668677768266788,0.8493566566343042,1,1,1.0490776250717462,1.079004511356567,1.3223940426715564,9.44,14,21,8.73,30,47,133.0,11.76,9.91,80.24,1.499998928572194,87.0,9.699768253070912,6.714285714285714,491,85,HIGH
2026-06-22,1,1,1,1,1.1215477141960257,-1.1058696103366916,1.0678082499617747,1,0.8952347861486049,0.8016976583113485,1.2115556573312356,1,1,1.325706122979956,0.7847584179272599,1.1061000517949295,9.8,13,20,8.21,27,53,139.54,10.32,9.2,83.30000000000001,1.5384603550304963,90.0,7.9863791993206,6.857142857142857,498,90,HIGH
2026-06-23,1,1,1,1,1.0805688460876535,-0.9684091242786816,0.8178823868928982,1,1.2981863033812695,1.243647855836899,1.03045615698277,1,1,0.9699804857616002,1.2118239285295183,0.9994762534754658,9.66,14,18,9.45,32,50,131.13,12.41,8.85,82.11,1.285713367347595,92.0,10.453166235413896,6.857142857142857,505,90,HIGH
2026-06-24,1,1,1,1,1.065933536048949,-0.9684091242786816,1.0678082499617747,1,1.161702724963754,0.6249175793011283,0.7889901565181489,1,1,1.0786861798937253,1.2424745632617378,1.2218630328274904,9.61,14,20,9.03,25,46,133.7,12.56,9.58,81.685,1.4285704081639943,81.0,10.368168204707926,6.857142857142857,512,90,HIGH
2026-06-25,1,0,1,1,1.1654536443121382,-1.380790582452712,0.9428453184273364,1,1.3339320024906194,0.6249175793011283,0.8493566566343042,1,1,0.8316662368074953,1.2159106798271473,1.2157702443520928,9.95,11,19,9.56,25,47,127.86,12.43,9.56,64.675,1.727271157026221,82.0,10.768430150876709,6.714285714285714,518,92,HIGH
2026-06-26,1,1,1,1,0.9927569858554276,-1.1058696103366916,1.192771181496213,1,1.3241831754607964,1.243647855836899,1.03045615698277,1,1,1.5139319357768277,0.745934280599782,0.8349709646397218,9.36,13,21,9.53,32,50,143.99,10.13,8.31,79.56,1.615383372782021,92.0,7.567607383265547,6.857142857142857,525,87,HIGH
2026-06-27,1,0,1,1,1.042517039987022,-1.2433300963947018,1.192771181496213,1,1.1649523339736947,0.7133076188062385,0.7286236564019937,1,1,1.0473857076533477,1.250648065856996,0.892852455156002,9.53,12,21,9.04,26,45,132.96,12.6,8.5,61.94499999999999,1.749998541667882,81.0,10.468593347574496,6.714285714285714,531,87,HIGH
2026-06-28,1,0,1,1,0.963486365778019,-1.2433300963947018,0.8178823868928982,1,0.9147324402082495,0.9784777373215687,1.1511891572150803,1,1,0.9310663851384274,1.0851346383030107,1.3467651965731482,9.26,12,18,8.27,29,52,130.21,11.79,9.99,60.19,1.4999987500010417,91.0,9.956087657820666,6.571428571428571,537,87,HIGH
2026-06-29,1,0,1,1,1.0191005439250953,-1.1058696103366916,0.8178823868928982,1,1.18444998803334,1.5088179743522292,1.03045615698277,1,1,1.4707880416076569,1.0830912626541962,0.795367839549635,9.45,13,18,9.1,35,50,142.97,11.78,8.18,61.425,1.3846143195274465,95.0,8.979342253270655,6.428571428571429,543,100,HIGH
2026-06-30,1,1,1,1,1.1478912722656933,-1.1058696103366916,1.3177341130306512,1,0.9732254023871847,1.5088179743522292,0.8493566566343042,1,1,1.4310279822752843,1.3017324570773618,1.3041156772453626,9.89,13,22,8.45,35,47,142.03,12.85,9.85,84.065,1.6923063905335458,92.0,9.947359502449334,6.428571428571429,550,100,HIGH
2026-07-01,1,0,1,1,1.1186206521882842,-0.9684091242786816,1.3177341130306512,1,0.9114828311983088,1.4204279348471192,1.03045615698277,1,1,0.9107633761176406,1.123958775630489,0.9598731283853795,9.79,14,22,8.26,34,50,129.73,11.98,8.72,63.63499999999999,1.5714274489803937,94.0,10.174096800501335,6.285714285714286,556,75,HIGH
2026-07-02,1,0,1,1,0.9078721876309429,-0.8309486382206714,0.8178823868928982,1,0.9082332221883679,1.155257816331789,1.090822657098925,1,1,1.0473857076533477,1.305819208374991,1.0329865900901547,9.07,15,18,8.25,31,51,132.96,12.87,8.96,58.955,1.1999992000005333,92.0,10.716961385880474,6.285714285714286,562,68,HIGH
2026-07-03,1,1,1,1,1.0747147220721718,-0.8309486382206714,0.9428453184273364,1,1.3274327844707372,1.3320378953420091,1.332288657563546,1,1,1.0913755605317172,1.275168573642772,0.9507339456722822,9.64,15,19,9.54,33,55,134.0,12.72,8.69,81.94,1.2666658222227851,98.0,10.48812578429042,6.285714285714286,569,95,HIGH
2026-07-04,1,0,1,1,1.0132464199096136,-1.2433300963947018,0.9428453184273364,1,1.038217582586002,0.8016976583113485,0.9700896568666146,1,1,1.4809395461180503,0.7643246614391136,0.8166925992135278,9.43,12,19,8.65,27,49,143.21,10.22,8.25,61.295,1.5833320138899885,86.0,7.684787752102583,6.285714285714286,575,70,HIGH
2026-07-05,1,0,1,1,0.9898299238476868,-0.8309486382206714,1.0678082499617747,1,0.9082332221883679,0.9784777373215687,0.9097231567504593,1,1,1.5067412867486318,1.4508988794408302,1.255373369442179,9.35,15,20,8.25,29,48,143.82,13.58,9.69,60.775,1.3333324444450372,87.0,10.426903376312703,6.285714285714286,581,90,HIGH
2026-07-06,1,1,1,1,1.065933536048949,-1.2433300963947018,1.3177341130306512,1,1.2949366943713287,1.4204279348471192,0.8493566566343042,1,1,0.7897912807021242,1.2424745632617378,1.1000072633195317,9.61,12,22,9.44,34,47,126.87,12.56,9.18,81.685,1.8333318055568288,91.0,10.987664159945396,6.428571428571429,588,95,HIGH
2026-07-07,1,1,1,1,1.1332559622269889,-0.8309486382206714,1.0678082499617747,1,1.2494421682321573,0.6249175793011283,1.332288657563546,1,1,1.1873918740258518,1.3936843612740206,0.7588111086972475,9.84,15,20,9.3,25,55,136.27,13.3,8.06,83.64,1.3333324444450372,90.0,10.815645213007626,6.428571428571429,595,88,HIGH
2026-07-08,1,1,1,1,1.0688605980566899,-0.9684091242786816,0.9428453184273364,1,1.3501800475403232,1.5088179743522292,0.9700896568666146,1,1,0.7364958820225606,1.4468121281432011,1.072589715180241,9.62,14,19,9.61,35,49,125.61,13.56,9.09,81.77,1.3571418877557946,94.0,12.101739214481105,6.571428571428571,602,82,HIGH
2026-07-09,1,1,1,1,0.9751946138089828,-1.2433300963947018,1.0678082499617747,1,1.2201956871426898,1.243647855836899,1.1511891572150803,1,1,0.7724491271635356,0.7684114127367427,1.008615436188563,9.3,12,20,9.21,32,52,126.46,10.24,8.88,79.05000000000001,1.6666652777789353,94.0,8.810875166849495,6.714285714285714,609,75,HIGH
2026-07-10,1,1,1,1,1.1391100862424703,-1.1058696103366916,1.3177341130306512,1,1.1909492060532216,1.155257816331789,0.8493566566343042,1,1,0.9809779489811923,1.5265037784469715,0.9507339456722822,9.86,13,22,9.12,31,47,131.39,13.95,8.69,83.81,1.6923063905335458,88.0,11.878404983105844,6.714285714285714,616,90,HIGH
2026-07-11,1,1,1,1,0.9576322417625375,-0.9684091242786816,1.3177341130306512,1,1.099960153774878,0.6249175793011283,0.9700896568666146,1,1,0.8143240832689074,1.0871780139518257,0.8258317819266245,9.24,14,22,8.84,25,49,127.45,11.8,8.28,78.54,1.5714274489803937,84.0,10.203198426009648,6.857142857142857,623,92,HIGH
2026-07-12,1,0,1,1,1.1244747762037663,-0.8309486382206714,1.192771181496213,1,1.1519538979339317,0.8016976583113485,1.1511891572150803,1,1,1.5008195757842366,1.307862584023806,0.8562957243036147,9.81,15,21,9.0,27,52,143.68,12.88,8.38,63.765,1.399999066667289,89.0,9.847094048387305,6.857142857142857,629,78,HIGH
2026-07-13,1,1,1,1,1.0337358539637997,-0.8309486382206714,1.0678082499617747,1,0.8594890870392551,0.8900876978164587,0.9097231567504593,1,1,0.786830425219926,1.040180374029089,1.0177546189016597,9.5,15,20,8.1,28,48,126.8,11.57,8.91,80.75,1.3333324444450372,86.0,10.040787117869728,6.857142857142857,636,77,HIGH
2026-07-14,1,1,1,1,1.030808791956059,-1.380790582452712,1.192771181496213,1,0.9147324402082495,1.3320378953420091,0.7286236564019937,1,1,1.4572527022604664,1.2547348171546253,1.0268938016147564,9.49,11,21,8.27,33,45,142.65,12.62,8.94,80.665,1.9090891735552968,88.0,9.705451841463365,6.857142857142857,643,93,HIGH
2026-07-15,1,1,1,1,1.1010582801418396,-1.2433300963947018,1.0678082499617747,1,1.1876995970432807,1.4204279348471192,1.2115556573312356,1,1,1.357006595220335,1.0177032418921281,0.9842442822869713,9.73,12,20,9.11,34,53,140.28,11.46,8.8,82.705,1.6666652777789353,97.0,8.896133450075032,6.857142857142857,650,97,HIGH
2026-07-16,1,0,1,1,1.0015381718786505,-0.8309486382206714,0.8178823868928982,1,0.9114828311983088,1.4204279348471192,1.332288657563546,1,1,1.0917985398863166,1.1689130399044108,1.2431877924913834,9.39,15,18,8.26,34,55,134.01,12.2,9.65,61.035000000000004,1.1999992000005333,99.0,10.015597240325324,6.714285714285714,656,82,HIGH
2026-07-17,1,0,1,1,1.0015381718786505,-0.8309486382206714,1.3177341130306512,1,1.086961717735115,0.8016976583113485,0.9097231567504593,1,1,1.3832313152055171,0.9972694854039815,1.3132548599584597,9.39,15,22,8.8,27,48,140.9,11.36,9.88,61.035000000000004,1.4666656888895409,85.0,8.76949137181632,6.571428571428571,662,88,HIGH
2026-07-18,1,0,1,1,0.9020180636154613,-0.8309486382206714,1.3177341130306512,1,0.9179820492181903,1.243647855836899,0.8493566566343042,1,1,0.8265904845522986,0.9911393584575378,1.0299401958524552,9.05,15,22,8.28,32,47,127.74,11.33,8.95,58.825,1.4666656888895409,89.0,9.732839985152479,6.428571428571429,668,77,HIGH
2026-07-19,0,0,0,0,-1.4542668526159286,1.2309586526494805,-1.3064874491925518,0,-1.2852528595217052,-1.3196632898112937,-1.3842038476634395,0,0,-1.277308825226658,-1.2627039821850028,-1.2396235112332752,1.0,30,1,1.5,3,10,78.0,0.3,1.5,1.0,0.033333322222225924,13.0,0.3861003364092231,5.571428571428571,668,16,LOW
